date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:13:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:41%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/baseboard-heating.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/baseboard-heating.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:41%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/outdoor-lighting.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/outdoor-lighting.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:42%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/solar-installation.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/solar-installation.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:42%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/upgrade-old-wiring.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/upgrade-old-wiring.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:42%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/project-1.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/project-1.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:42%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/project-2.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/project-2.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:42%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/project-3.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/project-3.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:43%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/project-details.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/project-details.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:43%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/appointment.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/appointment.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:43%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/team.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/team.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:43%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/testimonials.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/testimonials.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:44%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/faq.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/faq.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:44%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/company-history.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/company-history.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:44%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/prices.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/prices.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:44%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/elements.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/elements.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:44%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/blog.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/blog.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:45%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/blog-grid.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/blog-grid.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:45%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/blog-details.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/blog-details.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:45%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/contact.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/contact.html	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:45%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/backgrounds/page-header-bg.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/backgrounds/page-header-bg.png	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:46%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/shapes/page-header-shape-1.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/shapes/page-header-shape-1.png	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:46%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/resources/404-1.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/resources/404-1.png	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:46%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/shapes/site-footer-shape-1.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/shapes/site-footer-shape-1.png	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:46%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/resources/footer-widget-img-1.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/resources/footer-widget-img-1.png	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:46%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/resources/footer-logo.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/images/resources/footer-logo.png	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:47%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery/jquery-3.6.0.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery/jquery-3.6.0.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:47%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:47%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jarallax/jarallax.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jarallax/jarallax.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:47%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:47%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-appear/jquery.appear.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-appear/jquery.appear.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:48%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:48%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:48%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-validate/jquery.validate.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-validate/jquery.validate.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:48%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/nouislider/nouislider.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/nouislider/nouislider.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:49%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/odometer/odometer.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/odometer/odometer.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:49%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/swiper/swiper.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/swiper/swiper.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:49%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/tiny-slider/tiny-slider.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/tiny-slider/tiny-slider.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:49%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/wnumb/wNumb.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/wnumb/wNumb.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:49%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/wow/wow.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/wow/wow.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:50%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/isotope/isotope.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/isotope/isotope.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:50%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/countdown/countdown.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/countdown/countdown.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:50%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/owl-carousel/owl.carousel.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/owl-carousel/owl.carousel.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:50%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/bxslider/jquery.bxslider.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/bxslider/jquery.bxslider.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:51%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/bootstrap-select/js/bootstrap-select.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/bootstrap-select/js/bootstrap-select.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:51%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/vegas/vegas.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/vegas/vegas.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:51%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-ui/jquery-ui.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/jquery-ui/jquery-ui.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:51%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/timepicker/timePicker.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/timepicker/timePicker.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:52%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/circleType/jquery.circleType.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/circleType/jquery.circleType.1d8.delayed	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:52%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/circleType/jquery.lettering.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/circleType/jquery.lettering.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:52%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/sidebar-content/jquery-sidebar-content.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/sidebar-content/jquery-sidebar-content.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:53%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/tweenmax/TweenMax.min.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/vendors/tweenmax/TweenMax.min.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:53%20GMT	https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/js/endreox.js	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/img/bx-slider/assets/js/endreox.js	(from https://rkwaterproofingcom.in/assets/vendors/img/bx-slider/404.html)
20:13:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:53%20GMT	https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/images/favicons/apple-touch-icon.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/images/favicons/apple-touch-icon.png	(from https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/404.html)
20:13:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:53%20GMT	https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/images/favicons/favicon-32x32.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/images/favicons/favicon-32x32.png	(from https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/404.html)
20:13:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:54%20GMT	https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/images/favicons/favicon-16x16.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/images/favicons/favicon-16x16.png	(from https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/404.html)
20:13:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:54%20GMT	https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/images/favicons/site.webmanifest	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/images/favicons/site.webmanifest	(from https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/404.html)
20:13:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:54%20GMT	https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/bootstrap/css/bootstrap.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/bootstrap/css/bootstrap.min.css	(from https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/404.html)
20:13:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:54%20GMT	https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/animate/animate.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/animate/animate.min.css	(from https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/404.html)
20:13:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:55%20GMT	https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/animate/custom-animate.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/animate/custom-animate.css	(from https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/404.html)
20:13:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:55%20GMT	https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/fontawesome/css/all.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/fontawesome/css/all.min.css	(from https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/404.html)
20:13:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:55%20GMT	https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/jarallax/jarallax.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/jarallax/jarallax.css	(from https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/404.html)
20:13:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:43:55%20GMT	https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/vegas/overlays/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	(from https://rkwaterproofingcom.in/assets/vendors/vegas/overlays/404.html)
